g_force_x, g_force_y, g_force_z
-0.809285, -0.16424735, -0.06762591
-0.86148316, -0.14080086, 0.021220759
-0.83977455, -0.14912452, 0.048539396
-0.7553489, -0.19107822, 0.047807664
-0.741903, -0.18278505, 0.14689879
-0.8231883, -0.13616645, 0.23037927
-0.8834662, -0.11275045, 0.2127868
-0.8849296, -0.12177536, 0.22989145
-0.892735, -0.14814888, 0.26379588
-0.923499, -0.1752236, 0.20888412
-0.9320361, -0.20110929, 0.112719975
-0.87858784, -0.22623268, 0.093938425
-0.8366037, -0.24013597, 0.13104422
-0.850263, -0.23257452, 0.112476066
-0.9369144, -0.19891405, 0.1066221
-1.0335665, -0.17278443, 0.109305166
-1.0716174, -0.16595478, 0.074669
-1.0525919, -0.14375837, 0.09271882
-1.0018268, -0.0961641, 0.18863906
-0.9495981, -0.032959215, 0.27379647
-0.92740166, 0.0043904986, 0.25794187
-0.9259382, 0.010000651, 0.20376189
-0.9334995, -0.028568719, 0.18863906
-0.92691386, -0.12031189, 0.13421518
-0.93130434, -0.18351677, 0.093206644
-0.9678918, -0.1983957, 0.08686481
-0.989387, -0.20159712, 0.08906005
-0.99085045, -0.20062143, 0.1012559
-0.9552081, -0.18985862, 0.09979239
-0.91371185, -0.16473523, 0.15446024
-0.87810004, -0.12909289, 0.26184455
-0.82928616, -0.1293368, 0.329196
-0.8319693, -0.14497793, 0.29114506
-0.90371126, -0.12470239, 0.18132158
-0.9869478, -0.055887353, 0.16421688
-1.0264623, 0.0046344097, 0.25013655
-1.0189009, -0.008537086, 0.25818577
-0.955452, -0.07588856, 0.1718088
-0.8805391, -0.14055696, 0.07540073
-0.86322105, -0.1630278, -0.00807974
-0.9342313, -0.12128754, -0.058844887
-1.0513723, -0.072473705, 0.010244513
-1.0574702, -0.10153029, 0.08686481
-0.98987484, -0.16961354, 0.07418118
-0.95106155, -0.1705892, 0.08418173
-1.0028024, -0.081986435, 0.18034588
-1.0293893, -0.017074171, 0.25769794
-0.9979241, -0.036861893, 0.30187738
-0.96667224, -0.08591963, 0.3621553
-0.94496363, -0.13641037, 0.3814247
-0.9417927, -0.15936904, 0.3199272
-1.0113395, -0.120067984, 0.29285246
-1.0718614, -0.087870926, 0.27696738
-1.030365, -0.12153145, 0.2083963
-0.9947531, -0.17400405, 0.17619929
-1.0706416, -0.17010137, 0.15006974
-1.1748551, -0.14888062, 0.08027906
-1.1553417, -0.1542468, 0.031953096
-1.0191449, -0.18376069, 0.036099683
-0.93740225, -0.1542468, 0.10271942
-0.96496487, -0.05979003, 0.18205331
-1.0169495, -0.0017073783, 0.22425087
-1.0535675, -0.010732287, 0.23086715
-1.0586897, -0.07588856, 0.16592431
-1.0360055, -0.12201932, 0.15080146
-1.0320724, -0.11811664, 0.24086769
-1.0167056, -0.11201872, 0.29187676
-1.0037781, -0.11738486, 0.26233235
-0.9918261, -0.1295807, 0.19571263
-0.96398914, -0.16229601, 0.17595538
-1.0171934, -0.1754675, 0.24574606
-1.1253095, -0.19424911, 0.27574778
-1.1904658, -0.21525644, 0.21181116
-1.2051313, -0.19867009, 0.1349469
-1.1814408, -0.13958131, 0.15080146
-1.1323831, -0.05783874, 0.20351797
-1.0779592, -0.007561441, 0.23672111
-0.9954849, -0.03393486, 0.2452582
-0.920572, -0.074669, 0.18619989
-0.8971255, -0.09421281, 0.10174373
-0.9305726, -0.077352025, 0.08027906
-1.0320724, -0.044423334, 0.10491467
-1.123846, -0.06222924, 0.09662149
-1.1384811, -0.14644144, 0.018293727
-1.1118941, -0.20501192, 0.03731924
-1.0711296, -0.21793951, 0.12616591
-1.0399082, -0.18668772, 0.1764432
-1.0703977, -0.11226263, 0.26184455
-1.0879598, -0.068083204, 0.3126097
-0.9937775, -0.085187905, 0.26501548
-0.89102757, -0.11201872, 0.2335502
-0.8824905, -0.13226378, 0.25842968
-0.95301294, -0.1664426, 0.21400641
-1.0025585, -0.23306234, 0.03073349
-1.0401521, -0.29041326, -0.05198475
-1.1350663, -0.26968038, 0.025611257
-1.2373283, -0.20501192, 0.07198593
-1.2583051, -0.12250714, 0.090035744
-1.1687572, -0.04759418, 0.13982522
-1.0350299, -0.013659318, 0.20790848
-0.9786546, 0.007561441, 0.21449423
-1.0342982, 0.007561441, 0.18327287
-1.0477135, -0.037349716, 0.2008349
-0.9481346, -0.12982462, 0.23184279
-0.86541635, -0.17229661, 0.3023652
-0.90737003, -0.15229547, 0.3448372
-0.9320361, -0.15229547, 0.22794011
-0.91468745, -0.19940187, 0.1249463
-0.94252443, -0.24379468, 0.13543473
-1.0733248, -0.23379412, 0.19546871
-1.1836362, -0.19815178, 0.19156604
-1.129944, -0.17156488, 0.17327231
-0.9971923, -0.12275105, 0.19424915
-0.89005196, -0.07393727, 0.12665373
-0.86492854, -0.032959215, 0.08125475
-0.89419854, -0.023172049, 0.121531494
-0.913224, -0.09713984, 0.16982698
-0.9066382, -0.23428194, 0.103938974
-0.96691614, -0.31236574, 0.011220158
-1.1196995, -0.27089992, 0.059058346
-1.2097657, -0.16473523, 0.16860737
-1.2019299, -0.061253596, 0.2967551
-1.1001861, -0.009268819, 0.41560352
-0.95325685, -0.030520007, 0.411213
-0.8478238, -0.077352025, 0.33700135
-0.859044, -0.13397121, 0.27477214
-0.99280185, -0.15644205, 0.27843088
-1.1707085, -0.14839278, 0.31407318
-1.2756537, -0.16522305, 0.28748628
-1.2744341, -0.1796141, 0.22010428
-1.1636349, -0.18254113, 0.16543648
-0.9556959, -0.19915795, 0.13860567
-0.7951073, -0.1893708, 0.17107706
-0.7651056, -0.17717494, 0.1996153
-0.8739534, -0.17985806, 0.18351683
-1.0482013, -0.16888176, 0.11982407
-1.2122048, -0.16010077, 0.068571076
-1.3022406, -0.15790552, 0.120067984
-1.3312972, -0.15619814, 0.20278619
-1.3044358, -0.17985806, 0.22940363
-1.2478167, -0.21818341, 0.19912748
-1.163391, -0.2604115, 0.1893708
-1.1231143, -0.2782174, 0.2696499
-1.0621046, -0.28968152, 0.31309754
-0.9788985, -0.28285187, 0.3157806
-0.9483785, -0.2420873, 0.3609357
-0.99011874, -0.20354846, 0.39898664
-1.0176812, -0.19254169, 0.3123658
-1.0723492, -0.19964577, 0.22010428
-1.1362858, -0.22550096, 0.23159887
-1.1221386, -0.29504767, 0.27794302
-1.0264623, -0.38047948, 0.23062323
-0.9481346, -0.41096905, 0.12665373
-0.95325685, -0.32629952, 0.12397066
-1.0032902, -0.18912688, 0.19693223
-1.0499088, -0.11738486, 0.22794011
-1.1053084, -0.09299325, 0.22693399
-1.1465303, -0.087870926, 0.19985922
-1.1036009, -0.123970605, 0.14738667
-1.0362494, -0.1454658, 0.14421572
-0.9683796, -0.13714215, 0.14909405
-0.8829783, -0.11714095, 0.14006914
-0.8361159, -0.082474254, 0.20400581
-0.86590415, -0.0895784, 0.2933403
-0.89127153, -0.16717438, 0.23525764
-0.9046869, -0.24379468, 0.14836231
-0.92886513, -0.26089934, 0.18571207
-0.9547203, -0.24842909, 0.2550149
-0.949842, -0.21818341, 0.2684303
-0.94471973, -0.16522305, 0.2740404
-0.8710264, -0.14888062, 0.22915971
-0.8144072, -0.15449071, 0.20351797
-0.8580684, -0.1676622, 0.2508683
-0.91663885, -0.21476862, 0.19595654
-0.9747215, -0.22550096, 0.11348223
-1.0198766, -0.1852242, 0.12323888
-1.0450305, -0.119092286, 0.14104483
-1.112626, -0.028080896, 0.1349469
-1.1216508, 0.0, 0.1337273
-1.0416157, -0.05954612, 0.118848376
-0.9588669, -0.13958131, 0.1112565
-0.9715506, -0.16205211, 0.11958016
-1.0313407, -0.1161653, 0.13128814
-1.0567385, -0.07540073, 0.17205271
-1.02134, -0.077839844, 0.17985806
-0.96959925, -0.10714039, 0.16738781
-0.9476468, -0.14888062, 0.18595599
-0.91493136, -0.22696446, 0.19278565
-0.895662, -0.29919425, 0.19985922
-0.9327678, -0.3111462, 0.17888236
-0.9857282, -0.2777296, 0.10881735
-1.052348, -0.20989029, 0.10954908
-1.103357, -0.13128814, 0.16592431
-1.1236022, -0.09762766, 0.18498029
-1.0723492, -0.113238275, 0.14470355
-0.95984256, -0.17278443, 0.13397121
-0.8832222, -0.23281842, 0.104670756
-0.94667107, -0.24769735, 0.023903832
-1.061129, -0.20989029, 0.0041465876
-1.1101867, -0.16912572, 0.078327715
-1.0891794, -0.18668772, 0.14836231
-1.1187238, -0.20818287, 0.19473699
-1.1582688, -0.22306179, 0.20010312
-1.1204312, -0.22867185, 0.18229721
-1.0618607, -0.20257276, 0.1908343
-1.0601534, -0.13689819, 0.27940655
-1.0694221, -0.055887353, 0.34678853
-1.0310967, -0.03856927, 0.3157806
-0.9559399, -0.09762766, 0.22547047
-0.9095652, -0.15839338, 0.12104362
-0.9239868, -0.19034643, 0.058326565
-1.0411278, -0.18302895, 0.034148343
-1.1616837, -0.18327287, -0.006860136
-1.166562, -0.18351677, -0.07323599
-1.1204312, -0.1574177, -0.052472573
-1.0823498, -0.10226203, 0.05219816
-1.0106077, -0.08101079, 0.082474306
-0.91712666, -0.123482786, 0.10296333
-0.9188646, -0.15156367, 0.16836347
-1.0455183, -0.15400289, 0.18034588
-1.1626593, -0.13397121, 0.13665433
-1.2185466, -0.09811544, 0.18449247
-1.1460425, -0.08884667, 0.3345622
-0.99011874, -0.14570971, 0.35313037
-0.883954, -0.22037867, 0.16519257
-0.8707825, -0.24257512, 0.043173254
-0.92764556, -0.19595654, 0.10954908
-1.0198766, -0.17327227, 0.16494866
-1.1096989, -0.19132213, 0.14177656
-1.1304318, -0.2057437, 0.073205486
-1.0355177, -0.18498029, 0.009268819
-0.98182553, -0.07491291, 0.062717065
-1.0137786, 0.049789477, 0.1425083
-1.0279258, 0.07003459, 0.11372615
-1.0162178, 0.020001203, 0.0646684
-1.009876, -0.054179974, 0.07149806
-1.0835693, -0.07979123, 0.055369105
-1.1765625, -0.05979003, 0.012683674
-1.1494879, -0.0702785, 0.045612413
-1.018169, -0.13055636, 0.08466955
-0.9259382, -0.17790672, 0.11101259
-0.92545027, -0.1764432, 0.17058924
-0.9471589, -0.16351563, 0.21790904
-0.96935534, -0.1705892, 0.22376305
-1.009876, -0.1542468, 0.17985806
-1.0438108, -0.108847775, 0.15421632
-1.0142665, -0.05222859, 0.18741944
-0.96642834, 0.016098527, 0.23062323
-0.9020038, 0.032959215, 0.22107998
-0.8475799, -0.021708582, 0.073449396
-0.8234322, -0.12543413, -0.12424505
-0.8622454, -0.20403628, -0.2057437
-0.9576473, -0.23257452, -0.17330278
-1.0657634, -0.22696446, -0.089822315
-1.1109184, -0.17473578, -0.03417882
-1.0513723, -0.11836056, 0.036099683
-0.99085045, -0.046862446, 0.12616591
-1.0542992, 0.04100848, 0.21620165
-1.1079915, 0.05564354, 0.28699845
-1.0630803, 0.0029270314, 0.25135612
-0.9486224, -0.06686365, 0.1305564
-0.94667107, -0.07808376, 0.14811839
-1.0399082, -0.058570474, 0.21571378
-1.0984787, -0.08076688, 0.09076748
-1.0589337, -0.11689704, -0.03149575
-0.96301347, -0.15449071, 0.009024909
-0.9364266, -0.18376069, 0.010244513
-0.9571595, -0.21964693, -0.13302606
-0.9430123, -0.25233176, -0.18257163
-0.8995647, -0.22842793, -0.11790323
-0.9098092, -0.13616645, -0.058326587
-1.0057294, 9.7564474E-4, 0.009512731
-1.0582019, 0.06954677, 0.03585577
-1.0093881, 0.025123436, -0.03759365
-0.97694725, -4.8782237E-4, -0.047594253
-1.0306089, 0.013659318, 0.019513333
-1.1072596, 0.012439762, 0.040734094
-1.0943321, -0.04783809, -4.8782237E-4
-1.0442986, -0.10762822, 0.019269422
-1.0428352, -0.09592019, 0.07710816
-1.043567, -0.046618536, 0.11470184
-1.0350299, 0.003414854, 0.20400581
-1.0113395, 0.0139032295, 0.23989205
-1.0137786, 0.001219556, 0.15153325
-1.0616168, 0.018049818, 0.121287584
-1.0987226, 0.04125239, 0.108329475
-1.0984787, 0.028050467, 0.031465273
-1.0936004, -7.3173357E-4, 0.0021952493
-1.0689343, -0.049057744, -0.041496325
-1.0382009, -0.09567628, -0.15327114
-1.0835693, -0.06661974, -0.21013421
-1.1568053, 0.002195298, -0.16205212
-1.1499757, 0.0078053526, -0.13912396
-1.1372614, -0.016098527, -0.15644205
-1.1790017, -0.0056100544, -0.07884607
-1.1794896, 0.032227483, -0.010518901
-1.1148211, 0.045155067, -0.012958061
-1.0784471, 0.095188454, 0.11640921
-1.1011618, 0.15473467, 0.26916203
-1.061129, 0.09665202, 0.20156664
-0.9976802, -0.0019512895, 0.07979123
-0.9635013, -0.049301654, 0.02146467
-0.9344752, -0.076864205, -0.0353984
-0.9198402, -0.07174197, -0.056131314
-0.92569417, -0.046374623, -0.019787721
-0.9503298, -0.044423334, -0.021007326
-1.0198766, -0.07418118, -0.10762824
-1.1453106, -0.077839844, -0.14717323
-1.2812637, -0.02341596, -0.10226207
-1.2995576, 0.0058540627, -0.0690894
-1.2004663, 0.018049818, -0.0017379037
-1.0721053, 0.015122882, 0.040734094
-0.946915, -0.013171496, -0.0895784
-0.9327678, 0.063204885, -0.10201814
-1.0540553, 0.2018106, 0.08906005
-1.1436033, 0.19571263, 0.11640921
-1.118236, 0.042715956, -0.030763991
-1.052348, -0.11738486, -0.1481489
-1.0249988, -0.19546871, -0.18305945
-1.1016496, -0.16375953, -0.14741714
-1.1870509, -0.105189055, -0.06884549
-1.1423837, -0.11689704, -0.040520657
-1.0023146, -0.15814942, -0.10665257
-0.920572, -0.14497793, -0.109335646
-0.95350075, -0.061009683, 4.8782237E-4
-1.0298772, -0.009024909, 0.074669
-1.0594215, -0.03393486, 0.074669
-1.0894233, -0.049789477, 0.012683674
-1.1694889, 0.00731753, -0.06006449
-1.1858313, 0.061741415, -0.10348166
-1.0867403, 0.050521307, -0.13448955
-0.96667224, -0.020245017, -0.15522248
-0.94325626, -0.06954677, -0.17403455
-1.0171934, -0.06905885, -0.16278389
-1.1511952, -0.019269373, -0.100554645
-1.2546464, 0.020245114, -0.07445557
-1.3044358, 0.022928234, -0.06104016
-1.2941914, 0.03149575, -0.025397824
-1.2478167, 0.028294379, -0.012958061
-1.1904658, 0.0148789715, 0.006585748
-1.1597322, 0.03149575, 0.031465273
-1.1533905, 0.05588745, 0.03731924
-1.135798, 0.050521307, 0.073693305
-1.1445789, 0.032227483, 0.107841656
-1.1499757, -0.044667244, -0.0032014195
-1.1355541, -0.13567863, -0.14302665
-1.1114062, -0.16253997, -0.1879378
-1.0423474, -0.14131922, -0.16546698
-0.98621607, -0.11250654, -0.0868953
-1.0179251, -0.07881559, 0.025611257
-1.0911613, -0.053692155, 0.046100236
-1.1460425, -0.0436916, -0.06567457
-1.1887584, 0.0017074755, -0.1454658
-1.2078143, 0.10909178, -0.13058688
-1.1494879, 0.19571263, -0.14400232
-1.0145104, 0.20330459, -0.18427904
-0.8566048, 0.1864438, -0.22794013
-0.7926682, 0.15473467, -0.2657777
-0.8698068, 0.08762711, -0.23821512
-0.970331, -0.05198468, -0.23845904
-1.0206083, -0.20964637, -0.3158111
-1.0084125, -0.264802, -0.28577888
-1.0193888, -0.14449011, -0.0983594
-1.0091442, 0.018049818, 0.031709183
-0.96520877, 0.13031255, 0.13348338
-0.8959059, 0.18083376, 0.20059095
-0.8666359, 0.18083376, 0.17815064
-0.8968816, 0.10836005, 0.13104422
-0.9495981, 0.007073619, 0.017318083
-0.9791424, -0.07930341, -0.19306006
-0.9835329, -0.123970605, -0.38560176
-0.9957288, -0.08689528, -0.4112435
-1.0228037, -0.012927584, -0.31605503
-0.9474028, -0.04125239, -0.35755134
-0.8236761, -0.12909289, -0.4346595
-0.75461715, -0.16619869, -0.45246542
-0.7992539, -0.118848376, -0.42807376
-0.93106043, -0.019025462, -0.30922535
-0.98036206, 0.07857168, -0.20159714
-0.91712666, 0.10250599, -0.15010022
-0.8114803, 0.05296042, -0.061527982
-0.7694961, -0.02146467, 0.013415407
-0.7907168, -0.12470239, -0.040032834
-0.81489515, -0.26675335, -0.10738431
-0.83977455, -0.35044724, -0.09860331
-0.9305726, -0.29626727, -0.0149094
-1.043567, -0.15619814, 0.068571076
-1.0830815, -4.8782237E-4, 0.067595385
-1.0367373, 0.13128819, 0.020732937
-0.955452, 0.20647544, -0.04637465
-0.8951742, 0.18839519, -0.16205212
-0.9305726, 0.11811669, -0.28727287
-0.92496246, -0.011220109, -0.466887
-0.8739534, -0.13884953, -0.57695436
-0.8622454, -0.15571027, -0.5901259
-0.9459393, -0.054423887, -0.54375124
-1.0093881, 0.031007927, -0.4241711
-0.96228176, 0.0107323835, -0.31361586
-0.8732217, -0.063692704, -0.2743148
-0.84904337, -0.09762766, -0.18159597
-0.9098092, -0.045155067, -0.054911733
-0.9708188, 0.030764015, 0.021708582
-0.9237429, 0.06832721, 0.089547925
-0.8724899, 0.08345, 0.16055816
-0.89102757, 0.085889205, 0.13348338
-0.93130434, 0.054911807, -0.046618585
-0.90761393, -0.027836984, -0.21232945
-0.8575805, -0.104457274, -0.28309578
-0.87663645, -0.103969455, -0.34974602
-0.9722823, -0.006097877, -0.35584393
-1.0367373, 0.122019365, -0.31434762
-1.0232915, 0.18619989, -0.31434762
-0.97670335, 0.17668717, -0.31190845
-0.95423245, 0.16449131, -0.2657777
-0.9461832, 0.13226382, -0.24699612
-0.9525251, 0.10714039, -0.22135438
-1.0001193, 0.12299501, -0.14619756
-1.0308528, 0.12616596, -0.15229547
-0.9857282, 0.08442564, -0.17010139
-0.9369144, 0.054179974, -0.10372557
-0.8861493, -0.010976198, -0.120830216
-0.8427016, -0.100554645, -0.17132097
-0.78071624, -0.14449011, -0.1967188
-0.7526658, -0.14619754, -0.22111048
-0.824164, -0.10567688, -0.20062147
-0.93813396, -0.04759418, -0.17769329
-0.9683796, -0.010488375, -0.22647664
-0.9237429, 0.017561994, -0.26626554
-0.92447466, 0.0768643, -0.21476863
-0.9764594, 0.12665378, -0.25626495
-0.9198402, 0.0680833, -0.38145518
-0.80315655, -0.029300451, -0.39267537
-0.81635857, -0.05759483, -0.28163227
-0.96959925, -0.028812628, -0.25528926
-1.0703977, -0.006097877, -0.30605444
-1.0469818, 0.014391149, -0.2599237
-0.98621607, 0.05100913, -0.15180764
-0.9632574, 0.10323772, -0.0764069
-0.97987425, 0.14522195, -0.042715907
-0.9178584, 0.08369391, -0.032715328
-0.8676115, -0.005853966, -0.07055289
-0.9225233, -0.0065856995, -0.10787215
-0.9967045, 0.015854616, -0.14644147
-0.95276904, -0.028812628, -0.2128173
-0.8888323, -0.074425094, -0.26846078
-0.9232551, -0.04832601, -0.3316657
-0.955452, 0.008780997, -0.3743816
-0.9185901, 0.056375273, -0.3580392
-0.7977904, 0.025611257, -0.34486768
-0.7516902, -0.032959215, -0.3172746
-0.809285, -0.040520657, -0.32264078
-0.86809945, -0.012683674, -0.38169912
-0.8959059, 0.052228685, -0.3507217
-0.920328, 0.11226263, -0.24650827
-0.9185901, 0.0895784, -0.2755344
-0.8739534, -2.4391118E-4, -0.30483487
-0.8705386, -0.07003459, -0.21354906
-0.9117605, -0.11738486, -0.19867013
-0.94667107, -0.11787273, -0.21842737
-0.9391097, -0.035154514, -0.16058864
-0.86834335, 0.021952493, -0.1659548
-0.8749291, 0.07101024, -0.2037924
-0.9739898, 0.13323948, -0.16546698
-1.0254866, 0.15522249, -0.2435813
-0.99036264, 0.16790617, -0.3873092
-0.9847526, 0.22208615, -0.41539007
-0.98987484, 0.265046, -0.49957183
-0.980606, 0.23818468, -0.6003704
-0.9110287, 0.16375957, -0.6235425
-0.8358719, 0.05808265, -0.61427367
-0.8363598, -0.04076457, -0.55302006
-0.8734656, -0.11153089, -0.44246486
-0.910297, -0.12787329, -0.33337313
-0.9220355, -0.07174197, -0.21671996
-0.93228, 0.0502773, -0.07689473
-0.89005196, 0.14421578, 0.0
-0.8087972, 0.14153264, 0.046100236
-0.7846189, 0.09543247, 0.034636166
-0.8427016, 0.040520657, -0.13131864
-0.88980806, -0.01146402, -0.3536487
-0.90566254, -0.02609908, -0.44978234
-0.88761276, -0.03783754, -0.55960584
-0.9093213, -0.028080896, -0.6443059
-0.94252443, -0.011708029, -0.6252499
-0.8959059, -0.020245017, -0.6623558
-0.83953065, -0.04125239, -0.64259845
-0.8846857, 0.0046344097, -0.5291162
-0.9371583, 0.07540073, -0.5076211
-0.8990769, 0.13787389, -0.46615526
-0.8339206, 0.18302895, -0.24650827
-0.8251396, 0.18546817, -0.080797404
-0.835628, 0.12031189, -0.10616472
-0.824164, 0.01463506, -0.19696271
-0.78608245, -0.081498615, -0.27919313
-0.7973026, -0.14080086, -0.23967862
-0.8353841, -0.16424735, -0.23675163
-0.8446529, -0.19010252, -0.3556
-0.82928616, -0.1618082, -0.40856043
-0.9156632, -0.024879524, -0.28602278
-1.0413717, 0.10153034, -0.24016644
-1.0416157, 0.16351567, -0.34486768
-0.9437441, 0.21037811, -0.38999227
-0.8405064, 0.25501493, -0.39950502
-0.8014492, 0.24184343, -0.37804034
-0.8048945, 0.16254002, -0.34386152
-0.8312375, 0.031007927, -0.36584452
-0.8717581, -0.108847775, -0.3843822
-0.9632574, -0.1754675, -0.31898203
-1.0711296, -0.12860507, -0.2669973
-1.0872281, -0.018049818, -0.16253997
-0.9940214, 0.056863096, -0.009543256
-0.80242485, 0.07125415, -0.004908846
-0.65503824, 0.059302304, 0.0026830717
-0.66138, 0.08223044, 0.10174373
-0.79803437, 0.07832777, 0.038538843
-0.89224714, 0.02390388, -0.21867129
-0.8644407, -0.015122785, -0.3392271
-0.8190417, -0.020245017, -0.32434818
-0.86273324, 0.038813278, -0.32044554
-0.98767954, 0.13811779, -0.29727346
-0.9686235, 0.16595478, -0.33093393
-0.812212, 0.099578954, -0.35877094
-0.74778754, 0.06881504, -0.28675455
-0.8009614, 0.07418118, -0.2511427
-0.8463603, 0.080766976, -0.23406854
-0.8344084, 0.1027499, -0.12351331
-0.79388773, 0.14348404, -0.07299208
-0.7423909, 0.13884963, -0.07469948
-0.73946387, 0.06881504, -0.076162994
-0.749251, -0.03613016, -0.10640864
-0.76998395, -0.13470294, -0.114945725
-0.809285, -0.1574177, -0.11153089
-0.8695629, -0.10348163, -0.12034239
-0.8934667, -0.021220759, -0.1381483
-0.8646846, 0.030764015, -0.15766163
-0.80193704, 0.09567638, -0.22013481
-0.749251, 0.18034592, -0.22379355
-0.7299511, 0.24135561, -0.24650827
-0.7136087, 0.22257397, -0.3202016
-0.6886987, 0.15058808, -0.3904801
-0.667234, 0.059302304, -0.481522
-0.65503824, -0.026586903, -0.5745153
-0.7226336, -0.051740766, -0.53033584
-0.87444127, -0.029788274, -0.44587967
-0.9237429, 0.0107323835, -0.4388061
-0.8431894, 0.042959865, -0.33508053
-0.74778754, 0.085889205, -0.17229664
-0.7165357, 0.08909058, -0.051496904
-0.718487, 0.06027795, -0.090066224
-0.67455155, 0.03442278, -0.2494353
-0.61281013, 0.07174197, -0.29702953
-0.6325674, 0.15400293, -0.21647604
-0.7348295, 0.1905904, -0.30215177
-0.8222126, 0.20379241, -0.49420568
-0.898589, 0.25794187, -0.5874428
-0.86614805, 0.32825089, -0.58110094
-0.7853507, 0.36898494, -0.50079143
-0.74754363, 0.3353244, -0.5115238
-0.6872352, 0.19766401, -0.66406316
-0.63207954, 0.085889205, -0.6589409
-0.6333296, 0.08662094, -0.50713325
-0.68333256, 0.17424795, -0.37828428
-0.7753501, 0.25111225, -0.22915971
-0.7955952, 0.26407027, -0.19574313
-0.71190125, 0.17229667, -0.23675163
-0.6967784, 0.10079861, -0.19696271
-0.76412994, 0.06979068, -0.23187329
-0.77559406, 0.027074724, -0.35145342
-0.79242426, 0.046130713, -0.36608842
-0.85343397, 0.15473467, -0.42221975
